iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
85,"(29, 13)","(29, 14)",South,"[(29, 14), (30, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (29, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (30, 13)]",86,62,0,62
86,"(30, 13)","(29, 13)",East,"[(31, 13), (29, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (30, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 13)]",87,63,0,63
87,"(31, 13)","(30, 13)",East,"[(31, 14), (32, 13), (30, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (32, 13)]",88,64,0,64
88,"(32, 13)","(31, 13)",East,"[(33, 13), (31, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (32, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (33, 13)]",89,65,0,65
89,"(33, 13)","(32, 13)",East,"[(34, 13), (32, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (33, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (34, 13)]",90,66,0,66
90,"(34, 13)","(33, 13)",East,"[(35, 13), (33, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (34, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (35, 13)]",91,67,0,67
91,"(35, 13)","(34, 13)",East,"[(35, 14), (34, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (35, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (35, 14)]",92,68,0,68
92,"(35, 14)","(35, 13)",North,"[(35, 15), (35, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (35, 14)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (35, 15)]",93,69,0,69
93,"(35, 15)","(35, 14)",North,"[(35, 14), (34, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (35, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (34, 15)]",94,70,0,70
94,"(34, 15)","(35, 15)",West,"[(35, 15), (33, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (34, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (33, 15)]",95,71,0,71
95,"(33, 15)","(34, 15)",West,"[(33, 16), (34, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (33, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (33, 16)]",96,72,0,72
96,"(33, 16)","(33, 15)",North,"[(33, 17), (33, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (33, 16)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (33, 17)]",97,73,0,73
97,"(33, 17)","(33, 16)",North,"[(33, 16), (34, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (33, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (34, 17)]",98,74,0,74
98,"(34, 17)","(33, 17)",East,"[(35, 17), (33, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (34, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (35, 17)]",99,75,0,75
99,"(35, 17)","(34, 17)",East,"[(34, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14), (35, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14)]",100,76,0,76
100,"(31, 14)","(31, 13)",North,"[(31, 15), (31, 13)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 14)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 15)]",101,65,0,65
101,"(31, 15)","(31, 14)",North,"[(31, 16), (31, 14)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 16)]",102,66,0,66
102,"(31, 16)","(31, 15)",North,"[(31, 17), (31, 15)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 16)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 17)]",103,67,0,67
103,"(31, 17)","(31, 16)",North,"[(31, 18), (31, 16)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 18)]",104,68,0,68
104,"(31, 18)","(31, 17)",North,"[(31, 19), (31, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 18)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 19)]",105,69,0,69
105,"(31, 19)","(31, 18)",North,"[(31, 20), (31, 18), (32, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (32, 19)]",106,70,0,70
106,"(32, 19)","(31, 19)",East,"[(33, 19), (31, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (32, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 19)]",107,71,0,71
107,"(33, 19)","(32, 19)",East,"[(33, 20), (34, 19), (32, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (34, 19)]",108,72,0,72
108,"(34, 19)","(33, 19)",East,"[(35, 19), (33, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (34, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 19)]",109,73,0,73
109,"(35, 19)","(34, 19)",East,"[(35, 20), (34, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 20)]",110,74,0,74
110,"(35, 20)","(35, 19)",North,"[(35, 21), (35, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 21)]",111,75,0,75
111,"(35, 21)","(35, 20)",North,"[(35, 22), (35, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 22)]",112,76,0,76
112,"(35, 22)","(35, 21)",North,"[(35, 23), (35, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 22)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 23)]",113,77,0,77
113,"(35, 23)","(35, 22)",North,"[(35, 24), (35, 22), (34, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 24), (34, 23)]",114,78,0,78
114,"(34, 23)","(35, 23)",West,"[(35, 23), (33, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 24), (34, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 24), (33, 23)]",115,79,0,79
115,"(33, 23)","(34, 23)",West,"[(34, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 24), (33, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 24)]",116,80,0,80
116,"(35, 24)","(35, 23)",North,"[(35, 25), (35, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 25)]",117,79,0,79
117,"(35, 25)","(35, 24)",North,"[(35, 26), (35, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 26)]",118,80,0,80
118,"(35, 26)","(35, 25)",North,"[(35, 27), (35, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 26)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 27)]",119,81,0,81
119,"(35, 27)","(35, 26)",North,"[(35, 28), (35, 26)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 28)]",120,82,0,82
120,"(35, 28)","(35, 27)",North,"[(35, 29), (35, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 28)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 29)]",121,83,0,83
121,"(35, 29)","(35, 28)",North,"[(35, 30), (35, 28), (34, 29)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 29)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (34, 29)]",122,84,0,84
122,"(34, 29)","(35, 29)",West,"[(35, 29), (33, 29)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (34, 29)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 29)]",123,85,0,85
123,"(33, 29)","(34, 29)",West,"[(33, 28), (34, 29)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 29)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 28)]",124,86,0,86
124,"(33, 28)","(33, 29)",South,"[(33, 29), (33, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 28)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 27)]",125,87,0,87
125,"(33, 27)","(33, 28)",South,"[(33, 28), (33, 26), (32, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (32, 27)]",126,88,0,88
126,"(32, 27)","(33, 27)",West,"[(33, 27), (31, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (32, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 27)]",127,89,0,89
127,"(31, 27)","(32, 27)",West,"[(31, 28), (32, 27), (30, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (30, 27)]",128,90,0,90
128,"(30, 27)","(31, 27)",West,"[(31, 27), (29, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (30, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 27)]",129,91,0,91
129,"(29, 27)","(30, 27)",West,"[(29, 28), (29, 26), (30, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 27)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 26)]",130,92,0,92
130,"(29, 26)","(29, 27)",South,"[(29, 27), (29, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 26)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 25)]",131,93,0,93
131,"(29, 25)","(29, 26)",South,"[(29, 26), (29, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 24)]",132,94,0,94
132,"(29, 24)","(29, 25)",South,"[(29, 25), (29, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 23)]",133,95,0,95
133,"(29, 23)","(29, 24)",South,"[(29, 24), (29, 22), (30, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 22), (30, 23)]",134,96,0,96
134,"(30, 23)","(29, 23)",East,"[(31, 23), (29, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 22), (30, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 22), (31, 23)]",135,97,0,97
135,"(31, 23)","(30, 23)",East,"[(31, 24), (30, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 22), (31, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 22), (31, 24)]",136,98,0,98
136,"(31, 24)","(31, 23)",North,"[(31, 25), (31, 23)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 22), (31, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 22), (31, 25)]",137,99,0,99
137,"(31, 25)","(31, 24)",North,"[(31, 24)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 22), (31, 25)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 22)]",138,100,0,100
138,"(29, 22)","(29, 23)",South,"[(29, 23), (29, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 22)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 21)]",139,97,0,97
139,"(29, 21)","(29, 22)",South,"[(29, 22), (29, 20), (28, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 21)]",140,98,0,98
140,"(28, 21)","(29, 21)",West,"[(29, 21), (27, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (27, 21)]",141,99,0,99
141,"(27, 21)","(28, 21)",West,"[(27, 20), (28, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (27, 21)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (27, 20)]",142,100,0,100
142,"(27, 20)","(27, 21)",South,"[(27, 21), (27, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (27, 20)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (27, 19)]",143,101,0,101
143,"(27, 19)","(27, 20)",South,"[(27, 20), (27, 18)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (27, 19)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (27, 18)]",144,102,0,102
144,"(27, 18)","(27, 19)",South,"[(27, 19), (27, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (27, 18)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (27, 17)]",145,103,0,103
145,"(27, 17)","(27, 18)",South,"[(27, 18), (28, 17), (26, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (27, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (26, 17)]",146,104,0,104
146,"(26, 17)","(27, 17)",West,"[(27, 17), (25, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (26, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 17)]",147,105,0,105
147,"(25, 17)","(26, 17)",West,"[(25, 18), (26, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 17)]","[(35, 4), (33, 4), (31, 6), (27, 4), (27, 2), (25, 4), (23, 2), (17, 12), (19, 12), (21, 14), (31, 20), (33, 20), (35, 30), (33, 26), (31, 28), (29, 28), (29, 20), (28, 17), (25, 18)]",148,106,0,106
