iteration,expanded_state,parent,action,generated_successors,frontier_before,frontier_after,explored,g,h,f
131,"(15, 2)","(16, 2)",West,"[(15, 3), (16, 2), (14, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (14, 2)]",132,115,0,115
132,"(14, 2)","(15, 2)",West,"[(15, 2), (13, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (14, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (13, 2)]",133,116,0,116
133,"(13, 2)","(14, 2)",West,"[(14, 2), (12, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (13, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (12, 2)]",134,117,0,117
134,"(12, 2)","(13, 2)",West,"[(13, 2), (11, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (12, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (11, 2)]",135,118,0,118
135,"(11, 2)","(12, 2)",West,"[(12, 2), (10, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (11, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (10, 2)]",136,119,0,119
136,"(10, 2)","(11, 2)",West,"[(10, 1), (11, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (10, 2)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (10, 1)]",137,120,0,120
137,"(10, 1)","(10, 2)",South,"[(10, 2), (9, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (10, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (9, 1)]",138,121,0,121
138,"(9, 1)","(10, 1)",West,"[(10, 1), (8, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (9, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (8, 1)]",139,122,0,122
139,"(8, 1)","(9, 1)",West,"[(9, 1), (7, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (8, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (7, 1)]",140,123,0,123
140,"(7, 1)","(8, 1)",West,"[(8, 1), (6, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (7, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (6, 1)]",141,124,0,124
141,"(6, 1)","(7, 1)",West,"[(7, 1), (5, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (6, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (5, 1)]",142,125,0,125
142,"(5, 1)","(6, 1)",West,"[(6, 1), (4, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (5, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (4, 1)]",143,126,0,126
143,"(4, 1)","(5, 1)",West,"[(5, 1), (3, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (4, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (3, 1)]",144,127,0,127
144,"(3, 1)","(4, 1)",West,"[(4, 1), (2, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (3, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (2, 1)]",145,128,0,128
145,"(2, 1)","(3, 1)",West,"[(3, 1), (1, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (2, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (1, 1)]",146,129,0,129
146,"(1, 1)","(2, 1)",West,[],"[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3), (1, 1)]","[(34, 15), (25, 15), (12, 13), (14, 11), (17, 13), (19, 11), (27, 1), (15, 3)]",146,130,0,130
